InteractionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes	
463	LiteratureRecord	https://www.gbif.org/species/5032836	Polybia diguentana	Polybia diguentana	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
464	LiteratureRecord	https://www.gbif.org/species/1311727	Synoeca septentrionalis	Synoeca septentrionalis	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
465	LiteratureRecord	https://www.gbif.org/species/1311662	Vespula squamosa	Vespula squamosa	Vespidae	southern yellowjacket			adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
537	LiteratureRecord	https://www.gbif.org/species/1355417	Micralictoides dinoceps	Micralictoides dinoceps	Halictidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Sources pollen from	Pollen	http://purl.obolibrary.org/obo/PO_0025281	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/9624496	Allium	Allium	Amaryllidaceae	onions			United States of America	California	San Bernardino	San Bernardino Mountains		San Bernardino Mountains										"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm		
538	LiteratureRecord	https://www.gbif.org/species/1355417	Micralictoides dinoceps	Micralictoides dinoceps	Halictidae		Male	http://purl.obolibrary.org/obo/FBcv_0000333	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2856831	Allium fimbriatum	Allium fimbriatum	Amaryllidaceae	fringed onion			United States of America	California	San Bernardino	Arrastre Flat		Arrastre Flat				2271	2271	26-VI-1979	1979-06-26			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	8 males including the holotype	
539	LiteratureRecord	https://www.gbif.org/species/1355417	Micralictoides dinoceps	Micralictoides dinoceps	Halictidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2856831	Allium fimbriatum	Allium fimbriatum	Amaryllidaceae	fringed onion			United States of America	California	San Bernardino	Arrastre Flat		Arrastre Flat				2271	2271	26-VI-1979	1979-06-26			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	16 female paratypes	
540	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Sources pollen from	Pollen	http://purl.obolibrary.org/obo/PO_0025281	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114807	Chaenactis	Chaenactis	Asteraceae				United States of America	California		central and southern coastal ranges/southern deserts of California												"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm		
541	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Male	http://purl.obolibrary.org/obo/FBcv_0000333	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114807	Chaenactis	Chaenactis	Asteraceae				United States of America	Arizona	Yavapai	30 miles (48.3km) NW Wickenburg		30 miles (48.3km) NW Wickenburg						16-IV-1965	1965-04-16			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	5 males including holotype	
542	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114807	Chaenactis	Chaenactis	Asteraceae				United States of America	Arizona	Yavapai	30 miles (48.3km) NW Wickenburg		30 miles (48.3km) NW Wickenburg						16-IV-1965	1965-04-16			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	"39 females, paratypes"	
543	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114810	Chaenactis douglasii	Chaenactis douglasii	Asteraceae	Douglas dustymaiden			United States of America	Arizona	Pima	Marana		Marana						26-IV-1973	1973-04-26			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	"3 females, paratypes"	
544	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Male	http://purl.obolibrary.org/obo/FBcv_0000333	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/8988077	Phacelia	Phacelia	Hydrophyllaceae	"scorpionweed, heliotrope"			United States of America	Arizona	Pinal	Mammoth		Mammoth						29-III-1968	1968-03-29			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	1 male	
545	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3113873	Acamptopappus	Acamptopappus	Asteraceae	goldenhead			United States of America	California	Los Angeles	Lovejoy Butte		Lovejoy Butte						11-V-1944	1944-05-11			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	1 female	
546	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2933951	Astragalus	Astragalus	Fabaceae	locoweed			United States of America	California	Los Angeles	2 miles (3.2km) E of Palmdale		2 miles (3.2km) E of Palmdale						17-V-1937	1937-05-17			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	1 female	
547	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Male	http://purl.obolibrary.org/obo/FBcv_0000333	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114839	Chaenactis brachypappa	Chaenactis brachypappa	Asteraceae				United States of America	California	Los Angeles	South of Piute Butte		South of Piute Butte						12-V-1944	1944-05-12			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	6 males	
548	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114839	Chaenactis brachypappa	Chaenactis brachypappa	Asteraceae				United States of America	California	Los Angeles	South of Piute Butte		South of Piute Butte						12-V-1944	1944-05-12			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	15 females	
549	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Male	http://purl.obolibrary.org/obo/FBcv_0000333	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114807	Chaenactis	Chaenactis	Asteraceae				United States of America	California	Riverside	Joshua Tree Natl. Mon.		Joshua Tree National Monument						20-V-1970	1970-05-20			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	8 males	
550	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114807	Chaenactis	Chaenactis	Asteraceae				United States of America	California	Riverside	Joshua Tree Natl. Mon.		Joshua Tree National Monument						20-V-1970	1970-05-20			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	3 females	
551	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Male	http://purl.obolibrary.org/obo/FBcv_0000333	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114822	Chaenactis glabriuscula	Chaenactis glabriuscula	Asteraceae	yellow pincushion			United States of America	California	San Benito	Pinnacles Natl. Mon. vicinity		Pinnacles National Monument vicinity						5-V-1979	1979-05-05			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	1 male	
552	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114822	Chaenactis glabriuscula	Chaenactis glabriuscula	Asteraceae	yellow pincushion			United States of America	California	San Benito	Pinnacles Natl. Mon. vicinity		Pinnacles National Monument vicinity						5-V-1979	1979-05-05			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	1 female	
553	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Male	http://purl.obolibrary.org/obo/FBcv_0000333	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114822	Chaenactis glabriuscula	Chaenactis glabriuscula	Asteraceae	yellow pincushion			United States of America	California	San Bernardino	Morongo Valley		Morongo Valley						21-IV-1957	1957-04-21			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	2 males	
554	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3093231	Malacothrix	Malacothrix	Asteraceae				United States of America	California	San Bernardino	Morongo Valley		Morongo Valley						21-IV-1957	1957-04-21			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	3 females	
555	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Male	http://purl.obolibrary.org/obo/FBcv_0000333	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3130484	Eriophyllum confertiflorum	Eriophyllum confertiflorum	Asteraceae	golden-yarrow			United States of America	California	San Luis Obispo	"Black Mt., 6 air miles (9.7km) NE Pozo"		"Black Mountain, 6 air miles (9.7km) NorthEast Pozo"				1006	1097	1-V-1962	1962-05-01			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	3 males	
556	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Male	http://purl.obolibrary.org/obo/FBcv_0000333	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3093231	Malacothrix	Malacothrix	Asteraceae				United States of America	California	San Luis Obispo	"Creston, 10 miles (16.1km SE)"		10 miles Southeast of Creston						25-IV-1968	1968-04-25			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	2 males	
557	LiteratureRecord	https://www.gbif.org/species/1355415	Micralictoides chaenactidis	Micralictoides chaenactidis	Halictidae		Male	http://purl.obolibrary.org/obo/FBcv_0000333	adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on		http://purl.obolibrary.org/obo/PO_0025131	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3130484	Eriophyllum confertiflorum	Eriophyllum confertiflorum	Asteraceae	golden-yarrow			United States of America	California	San Luis Obispo	"La Panza Camp, 12 miles (19.3km) NE Pozo"		"La Panza Camp, 12 miles (19.3km) NE Pozo"						29-IV-1962	1962-04-29			"Bohart, G. E., & Griswold, T. L. (1987). A Revision of the Dufoureine Genus Micralictoides Timberlake (Hymenoptera: Halictidae).The Pan-Pacific Entomologist,63(2), 178."	Journal Article	Yes	Rachel Behm	6 males	
