interactionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	otherTraits	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes
33	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=757559	Agapostemon texanus		Halictidae	ultra-green sweat bee			adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3176787	Eucalyptus globulus		Myrtaceae	blue gum			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
34	literatureRecord	https://www.gbif.org/species/1353501	Lasioglossum (Dialictus)		Halictidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3176787	Eucalyptus globulus		Myrtaceae	blue gum			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	Dialictus sp. 1
35	literatureRecord	https://www.gbif.org/species/1353501	Lasioglossum (Dialictus)		Halictidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3176787	Eucalyptus globulus		Myrtaceae	blue gum			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	Dialictus sp. 2
36	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis mellifera		Apidae	European honeybee			adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3050595	Hirschfeldia incana		Brassicaceae	short-podded mustard			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sciences, Costa Mesa, CA.	symposium paper	TRUE	Elaine Tan	
37	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754343	Augochlorella pomoniella		Halictidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3050595	Hirschfeldia incana		Brassicaceae	short-podded mustard			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
38	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=634074	Colletes		Colletidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3050595	Hirschfeldia incana		Brassicaceae	short-podded mustard			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
39	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=684878	Ceratina acantha		Apidae	prickly ceratina bee			adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3050595	Hirschfeldia incana		Brassicaceae	short-podded mustard			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
40	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=634194	Melissodes		Apidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3050595	Hirschfeldia incana		Brassicaceae	short-podded mustard			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
41	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154380	Triepeolus		Apidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3050595	Hirschfeldia incana		Brassicaceae	short-podded mustard			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
42	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis mellifera		Apidae	European honeybee			adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2964669	Lupinus albifrons		Fabaceae	silver lupine			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sciences, Costa Mesa, CA.	symposium paper	TRUE	Elaine Tan	
43	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699662	Anthidium maculosum		Megachilidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2964669	Lupinus albifrons		Fabaceae	silver lupine			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
44	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=698895	Anthophora edwardsii		Apidae	Edwards's digger bee			adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2964669	Lupinus albifrons		Fabaceae	silver lupine			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
45	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714820	Bombus edwardsii		Apidae	black-tailed bumblebee			adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2964669	Lupinus albifrons		Fabaceae	silver lupine			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
46	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699107	Diadasia bituberculata		Apidae	chimney bee			adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2964669	Lupinus albifrons		Fabaceae	silver lupine			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
47	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=699265	Habropoda depressa		Apidae	California mountain-digger bee			adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2964669	Lupinus albifrons		Fabaceae	silver lupine			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
48	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=761164	Megachile brevis		Megachilidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2964669	Lupinus albifrons		Fabaceae	silver lupine			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
49	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=761277	Megachile coquilletti		Megachilidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2964669	Lupinus albifrons		Fabaceae	silver lupine			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
50	literatureRecord		Eucera (Synhalonia)		Apidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2964669	Lupinus albifrons		Fabaceae	silver lupine			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
51	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis mellifera		Apidae	European honeybee			adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2971016	Melilotus indicus		Fabaceae	yellow sweet clover			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sciences, Costa Mesa, CA.	symposium paper	TRUE	Elaine Tan	
52	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154362	Andrena		Andrenidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2971016	Melilotus indicus		Fabaceae	yellow sweet clover			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
53	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis mellifera		Apidae	European honeybee			adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3034046	Persea americana		Lauraceae	avocado			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sciences, Costa Mesa, CA.	symposium paper	TRUE	Elaine Tan	
54	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=654473	Andrena prunorum		Andrenidae				adult		http://purl.obolibrary.org/obo/RO_0002622		floral visit	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3034046	Persea americana		Lauraceae	avocado			United States	California	Santa Barbara	Santa Cruz Island		Santa Cruz Island		34.008126	-119.724201					1994-1998	1994/1998				Thorp, R.W., A.M. Wenner, and J.F. Barthell. 2000. Pollen and nectar resource overlap among bees on Santa Cruz Island. Pages 261 268. In: D.R. Browne, K.L. Mitchell, and H.W. Chaney (eds.), Fifth California Islands Symposium. MBC Applied Environmental Sc	symposium paper	TRUE	Elaine Tan	
